alpha,AMP_mean,AMP_std
0.1,0.7844967339515297,0.03885372964049714
0.15000000000000002,0.6367202307266326,0.0296333539677377
0.20000000000000004,0.5096929762579735,0.01880970032611373
0.25000000000000006,0.39408803018847094,0.011493498415163124
0.30000000000000004,0.2769885012698483,0.013342662226840375
0.3500000000000001,0.1740177431900651,0.008970528138269554
0.40000000000000013,0.09252402636672882,0.005929303832919209
0.45000000000000007,0.0361358482189396,0.0032928157575566968
0.5000000000000001,0.007060214618915381,0.0019227907665863748
