,alpha,gen_error
0,0.001,0.9980299339584241
1,0.003944881889763779,0.9919942759688821
2,0.006889763779527559,0.9858411614896408
3,0.009834645669291337,0.9795467612404309
4,0.012779527559055117,0.9731077261354716
5,0.015724409448818897,0.9665223388016461
6,0.018669291338582677,0.9597895349715754
7,0.021614173228346457,0.9529087461716598
8,0.024559055118110237,0.9458798695281704
9,0.027503937007874017,0.9387032644963218
10,0.030448818897637796,0.9313797534381291
11,0.03339370078740157,0.9239106191234495
12,0.03633858267716535,0.9162975968349428
13,0.03928346456692913,0.9085428604664384
14,0.04222834645669291,0.9006490028032627
15,0.04517322834645669,0.8926190106148256
16,0.04811811023622047,0.8844562354450365
17,0.05106299212598425,0.8761643611176757
18,0.05400787401574803,0.8677473690125765
19,0.05695275590551181,0.8592095021355841
20,0.05989763779527559,0.850555228919006
21,0.06284251968503937,0.8417892075676912
22,0.06578740157480314,0.8329162516252642
23,0.06873228346456693,0.823941297288802
24,0.0716771653543307,0.8148693728583984
25,0.07462204724409449,0.8057055705788166
26,0.07756692913385826,0.7964550210171403
27,0.08051181102362205,0.7871228700263543
28,0.08345669291338582,0.7777142582691615
29,0.08640157480314961,0.768234303218916
30,0.08934645669291338,0.75868808351309
31,0.09229133858267717,0.749080625506739
32,0.09523622047244094,0.7394168918562191
33,0.09818110236220472,0.7297017719545916
34,0.1011259842519685,0.719940074037354
35,0.10407086614173228,0.7101365187802592
36,0.10701574803149606,0.7002957342194537
37,0.10996062992125984,0.6904222518387142
38,0.11290551181102362,0.6805205036861157
39,0.1158503937007874,0.6705948203994342
40,0.11879527559055118,0.6606494300291197
41,0.12174015748031496,0.6506884575463657
42,0.12468503937007874,0.6407159249134939
43,0.12762992125984252,0.6307357515849615
44,0.1305748031496063,0.6207517553192864
45,0.1335196850393701,0.6107676532250403
46,0.13646456692913386,0.600787063040343
47,0.13940944881889764,0.5908135047256042
48,0.1423543307086614,0.5808504024881751
49,0.14529921259842518,0.5709010873041345
50,0.14824409448818898,0.5609687998385354
51,0.15118897637795276,0.5510566934325007
52,0.15413385826771653,0.5411678366348371
53,0.1570787401574803,0.5313052147581192
54,0.1600236220472441,0.5214717302507235
55,0.16296850393700787,0.511670202292816
56,0.16591338582677165,0.5019033667541432
57,0.16885826771653542,0.49217387813030616
58,0.17180314960629922,0.48248431488457993
59,0.174748031496063,0.4728371885025559
60,0.17769291338582677,0.4632349546410839
61,0.18063779527559054,0.4536800226567841
62,0.18358267716535434,0.44417475859257743
63,0.18652755905511811,0.4347214775049975
64,0.1894724409448819,0.4253224244456689
65,0.19241732283464566,0.4159794113571332
66,0.19536220472440943,0.40669482939237933
67,0.19830708661417323,0.3974706245147231
68,0.201251968503937,0.388308778381384
69,0.20419685039370078,0.379211221683771
70,0.20714173228346455,0.3701798357835411
71,0.21008661417322835,0.3612164542894645
72,0.21303149606299213,0.35232102230907386
73,0.2159763779527559,0.3435008092391804
74,0.21892125984251967,0.33475198750405816
75,0.22186614173228347,0.326078056560513
76,0.22481102362204725,0.3174806328514097
77,0.22775590551181102,0.30896129330031796
78,0.2307007874015748,0.30052157648390854
79,0.2336456692913386,0.2921629837400117
80,0.23659055118110237,0.28388698018822717
81,0.23953543307086614,0.2756949956595063
82,0.2424803149606299,0.2675884256451394
83,0.24542519685039368,0.2595686324748125
84,0.24837007874015748,0.25163694656822133
85,0.25131496062992126,0.24379466663223903
86,0.25425984251968503,0.2360430577304627
87,0.2572047244094488,0.22838334984997363
88,0.2601496062992126,0.220816744273732
89,0.26309448818897635,0.21334442878339366
90,0.2660393700787402,0.20596758005050966
91,0.26898425196850395,0.19868721365741077
92,0.2719291338582677,0.1915045294202741
93,0.2748740157480315,0.1844205406261812
94,0.27781889763779527,0.17743602010644977
95,0.28076377952755904,0.17055273044563557
96,0.2837086614173228,0.16377087278530875
97,0.2866535433070866,0.15709163612044888
98,0.28959842519685036,0.1505159206728631
99,0.2925433070866142,0.14404459103371473
100,0.29548818897637796,0.13767454160784592
101,0.29843307086614174,0.13141835417828518
102,0.3013779527559055,0.1252649727500233
103,0.3043228346456693,0.11921901987054065
104,0.30726771653543306,0.11328112977083536
105,0.31021259842519683,0.10745187258729076
106,0.3131574803149606,0.1017317442265399
107,0.31610236220472443,0.09612115336396729
108,0.3190472440944882,0.09062040918408819
109,0.321992125984252,0.08522966229676417
110,0.32493700787401575,0.0799489871904561
111,0.3278818897637795,0.07477818694031069
112,0.3308267716535433,0.06971685470595934
113,0.33377165354330707,0.06476425733717353
114,0.33671653543307084,0.059919244643720324
115,0.3396614173228346,0.055180127583736645
116,0.34260629921259844,0.05054439516781833
117,0.3455511811023622,0.046008460292279896
118,0.348496062992126,0.0415670996679778
119,0.35144094488188976,0.03721259681747972
120,0.35438582677165353,0.03293321085465686
121,0.3573307086614173,0.028710256095476578
122,0.3602755905511811,0.024512172837276264
123,0.36322047244094485,0.020279837293540284
124,0.3661653543307087,0.015885668971351567
125,0.36911023622047245,0.011049080666775905
126,0.3720551181102362,0.005714883434198697
127,0.375,1.4998715871090963e-06
