,alpha,gen_error
0,0.001,0.9958206138212011
1,0.0031618110236220475,0.9923377618881001
2,0.005323622047244095,0.9880682325532949
3,0.0074854330708661425,0.983545380251998
4,0.00964724409448819,0.9788460741681634
5,0.01180905511811024,0.9739941211690276
6,0.013970866141732284,0.9689980202754258
7,0.016132677165354332,0.9638614705194501
8,0.01829448818897638,0.9585860070513823
9,0.02045629921259843,0.9531721115321301
10,0.022618110236220478,0.9476202390374836
11,0.024779921259842522,0.9419304115542957
12,0.02694173228346457,0.9361028749142489
13,0.02910354330708662,0.9301380705912756
14,0.031265354330708664,0.9240366949134228
15,0.03342716535433071,0.9177997328348649
16,0.03558897637795276,0.911428474406704
17,0.03775078740157481,0.9049245188311035
18,0.03991259842519686,0.8982897693099433
19,0.042074409448818906,0.8915264209952524
20,0.044236220472440954,0.8846369438252742
21,0.046398031496062996,0.8776240616958888
22,0.048559842519685044,0.8704907291751537
23,0.05072165354330709,0.8632401067733901
24,0.05288346456692914,0.8558755356091828
25,0.05504527559055119,0.8484005174116095
26,0.05720708661417324,0.8408186675190785
27,0.059368897637795286,0.833133727031815
28,0.06153070866141733,0.8253495151466788
29,0.06369251968503938,0.8174699152360385
30,0.06585433070866142,0.8094988558025707
31,0.06801614173228347,0.8014402931527371
32,0.07017795275590552,0.793298195790363
33,0.07233976377952757,0.7850765304914364
34,0.07450157480314962,0.776779249990802
35,0.07666338582677167,0.7684102821917328
36,0.07882519685039371,0.7599735207950437
37,0.08098700787401576,0.7514728172380398
38,0.08314881889763781,0.7429119738303642
39,0.08531062992125986,0.7342947379748216
40,0.08747244094488191,0.7256247973646446
41,0.08963425196850394,0.7169057760536489
42,0.09179606299212599,0.7081412313020642
43,0.09395787401574804,0.6993346511076688
44,0.09611968503937009,0.6904894523391236
45,0.09828149606299214,0.6816089793958039
46,0.10044330708661418,0.6726965033252742
47,0.10260511811023623,0.663755221336533
48,0.10476692913385828,0.6547882566529596
49,0.10692874015748033,0.6457986586552491
50,0.10909055118110238,0.6367894032700891
51,0.11125236220472443,0.6277633935660717
52,0.11341417322834647,0.6187234605221433
53,0.11557598425196852,0.6096723639380403
54,0.11773779527559057,0.6006127934584652
55,0.11989960629921262,0.5915473696867797
56,0.12206141732283465,0.5824786453682714
57,0.1242232283464567,0.5734091066268672
58,0.12638503937007875,0.5643411742399841
59,0.1285468503937008,0.5552772049351489
60,0.13070866141732285,0.5462194926924556
61,0.1328704724409449,0.5371702694102432
62,0.13503228346456694,0.5281317087607745
63,0.137194094488189,0.5191059235594518
64,0.13935590551181104,0.510094969659715
65,0.14151771653543307,0.5011008456394596
66,0.14367952755905514,0.4921254986502069
67,0.14584133858267717,0.4831708149123415
68,0.14800314960629923,0.47423863355315915
69,0.15016496062992127,0.4653307391161149
70,0.15232677165354333,0.4564488655005335
71,0.15448858267716536,0.4475946967186046
72,0.15665039370078743,0.43876986493013403
73,0.15881220472440946,0.4299759594351612
74,0.16097401574803152,0.42121451642528496
75,0.16313582677165356,0.412487026343595
76,0.16529763779527562,0.4037949329499542
77,0.16745944881889765,0.39513963284603715
78,0.16962125984251972,0.3865224768524383
79,0.17178307086614175,0.37794477000828103
80,0.1739448818897638,0.3694077708286539
81,0.17610669291338585,0.36091269128586967
82,0.17826850393700788,0.35246069728375956
83,0.18043031496062995,0.3440529075066799
84,0.18259212598425198,0.33569039289335534
85,0.18475393700787404,0.3273741757116026
86,0.18691574803149608,0.3191052283749914
87,0.18907755905511814,0.31088447196460495
88,0.19123937007874017,0.30271277441244643
89,0.19340118110236224,0.29459094829529375
90,0.19556299212598427,0.28651974818026876
91,0.19772480314960633,0.2784998674573363
92,0.19988661417322837,0.2705319345311302
93,0.20204842519685043,0.26261650830229094
94,0.20421023622047246,0.25475407297406316
95,0.20637204724409453,0.24694503133983892
96,0.20853385826771656,0.23918969754998362
97,0.2106956692913386,0.23148828789694956
98,0.21285748031496066,0.2238409100346099
99,0.2150192913385827,0.2162475496530126
100,0.21718110236220475,0.20870805618065805
101,0.2193429133858268,0.20122212178948026
102,0.22150472440944885,0.19378925961393154
103,0.22366653543307088,0.18640877504772685
104,0.22582834645669295,0.17907973067972996
105,0.22799015748031498,0.1718009025939088
106,0.23015196850393704,0.16457072541137743
107,0.23231377952755908,0.15738722243453304
108,0.23447559055118114,0.1502479158693718
109,0.23663740157480317,0.14314970991124254
110,0.23879921259842524,0.1360887363055029
111,0.24096102362204727,0.1290601469871676
112,0.2431228346456693,0.1220578304949992
113,0.24528464566929137,0.11507401592253194
114,0.2474464566929134,0.10809870634908714
115,0.24960826771653546,0.10111884538996815
116,0.2517700787401575,0.0941170518135037
117,0.25393188976377956,0.08706962183505758
118,0.2560937007874016,0.07994323703390463
119,0.25825551181102363,0.07268925183691913
120,0.2604173228346457,0.06523322999264136
121,0.26257913385826775,0.05745509398107862
122,0.2647409448818898,0.04915758275187505
123,0.2669027559055118,0.040178577916511346
124,0.2690645669291339,0.0306303912178031
125,0.27122637795275595,0.020548501697464205
126,0.273388188976378,0.00982982774990529
127,0.27555,0.0013712929888509402
