,alpha,gen_error
0,0.001,0.9980365742672601
1,0.004929133858267717,0.9901297627586246
2,0.008858267716535435,0.9822255581007833
3,0.01278740157480315,0.9742998065810091
4,0.01671653543307087,0.966351548609054
5,0.020645669291338584,0.9583809515153623
6,0.024574803149606302,0.9503884170917367
7,0.02850393700787402,0.9423744273682545
8,0.032433070866141736,0.9343395022015151
9,0.03636220472440945,0.9262841840212175
10,0.040291338582677166,0.9182090311704459
11,0.04422047244094489,0.9101146144845679
12,0.048149606299212604,0.9020015152550321
13,0.05207874015748032,0.8938703238453198
14,0.05600787401574804,0.8857216386402121
15,0.059937007874015756,0.8775560651776071
16,0.06386614173228347,0.8693742153879401
17,0.0677952755905512,0.8611767069015108
18,0.0717244094488189,0.8529641624027366
19,0.07565354330708662,0.8447372090193151
20,0.07958267716535433,0.8364964777399404
21,0.08351181102362205,0.8282426028569235
22,0.08744094488188978,0.8199762214316446
23,0.09137007874015748,0.8116979727820917
24,0.0952992125984252,0.8034084979919299
25,0.09922834645669293,0.7951084394409708
26,0.10315748031496064,0.7867984403571189
27,0.10708661417322836,0.7784791443898619
28,0.11101574803149608,0.7701511952053446
29,0.11494488188976379,0.7618152361030911
30,0.11887401574803151,0.753471909654309
31,0.12280314960629922,0.7451218573619033
32,0.12673228346456694,0.7367657193415864
33,0.13066141732283465,0.7284041340244275
34,0.13459055118110239,0.7200377378801532
35,0.1385196850393701,0.711667165161019
36,0.1424488188976378,0.7032930476658386
37,0.14637795275590554,0.6949160145236865
38,0.15030708661417325,0.6865366919968391
39,0.15423622047244095,0.6781557033023562
40,0.15816535433070866,0.6697736684518651
41,0.1620944881889764,0.6613912041088565
42,0.1660236220472441,0.6530089234629606
43,0.16995275590551182,0.6446274361206322
44,0.17388188976377955,0.6362473480115555
45,0.17781102362204726,0.6278692613102552
46,0.18174015748031497,0.6194937743722355
47,0.1856692913385827,0.6111214816841136
48,0.1895984251968504,0.6027529738270772
49,0.19352755905511812,0.5943888374532053
50,0.19745669291338586,0.586029655273992
51,0.20138582677165356,0.5776760060605914
52,0.20531496062992127,0.5693284646552503
53,0.209244094488189,0.560987601993403
54,0.21317322834645672,0.552653985136107
55,0.21710236220472443,0.5443281773120272
56,0.22103149606299216,0.5360107379689578
57,0.22496062992125987,0.527702222834203
58,0.22888976377952758,0.5194031839835693
59,0.23281889763779529,0.511114169918562
60,0.23674803149606302,0.5028357256515291
61,0.24067716535433073,0.49456839279843184
62,0.24460629921259844,0.48631270967899165
63,0.24853543307086617,0.4780692114239933
64,0.2524645669291339,0.4698384300895462
65,0.2563937007874016,0.46162089477812424
66,0.2603228346456693,0.45341713176625886
67,0.264251968503937,0.44522766463877816
68,0.26818110236220477,0.4370530144295094
69,0.2721102362204725,0.42889362913764856
70,0.2760393700787402,0.42075016751874217
71,0.2799685039370079,0.4126230720782258
72,0.2838976377952756,0.40451285518360014
73,0.2878267716535433,0.39642002745136934
74,0.2917559055118111,0.38834509792677907
75,0.2956850393700788,0.38028857427038176
76,0.2996141732283465,0.3722509629518189
77,0.3035433070866142,0.3642327694506686
78,0.3074724409448819,0.35623449846510424
79,0.3114015748031496,0.3482566541283897
80,0.3153307086614173,0.34029974023371445
81,0.3192598425196851,0.33236426046777096
82,0.3231889763779528,0.3244507186535783
83,0.3271181102362205,0.31655961900310137
84,0.3310472440944882,0.30869146638028233
85,0.3349763779527559,0.3008467665751755
86,0.33890551181102363,0.2930260265899556
87,0.3428346456692914,0.28522975493765246
88,0.3467637795275591,0.27745846195456264
89,0.3506929133858268,0.2697126601273881
90,0.3546220472440945,0.26199286443627884
91,0.3585511811023622,0.25429959271506924
92,0.36248031496062993,0.24663336603013875
93,0.3664094488188977,0.23899470907958006
94,0.3703385826771654,0.2313841506142798
95,0.3742677165354331,0.22380222388310245
96,0.3781968503937008,0.21624946710425563
97,0.38212598425196853,0.2087264239653588
98,0.38605511811023624,0.20123364415497563
99,0.38998425196850395,0.1937716839287115
100,0.3939133858267717,0.18634110671336318
101,0.3978425196850394,0.17894248375305194
102,0.40177165354330713,0.17157639480176284
103,0.40570078740157484,0.16424342886731766
104,0.40962992125984254,0.15694418501246932
105,0.41355905511811025,0.1496792732195729
106,0.417488188976378,0.14244931532635274
107,0.4214173228346457,0.13525493883820153
108,0.42534645669291343,0.12809680698920858
109,0.42927559055118114,0.12097557630237432
110,0.43320472440944885,0.11389192713996277
111,0.43713385826771656,0.10684655780970617
112,0.4410629921259843,0.09984018615830854
113,0.44499212598425203,0.09287355133213533
114,0.44892125984251974,0.08594741572967882
115,0.45285039370078745,0.07906256717484936
116,0.45677952755905515,0.07221982134591931
117,0.46070866141732286,0.06542002450179452
118,0.46463779527559057,0.05866405655605331
119,0.46856692913385833,0.05195283456013347
120,0.47249606299212604,0.04528731667094929
121,0.47642519685039375,0.038668506696073045
122,0.48035433070866146,0.032097459332715725
123,0.48428346456692917,0.025575286247053276
124,0.4882125984251969,0.019103163180625677
125,0.49214173228346464,0.012682338324673186
126,0.49607086614173235,0.006314142277164765
127,0.5,2.655362402609726e-08
