,alpha,gen_error
0,0.001,0.9980338402648916
1,0.004929133858267717,0.9900520924016144
2,0.008858267716535435,0.981974000773865
3,0.01278740157480315,0.9737752477108985
4,0.01671653543307087,0.9654551562895959
5,0.020645669291338584,0.9570144822325585
6,0.024574803149606302,0.9484545153754469
7,0.02850393700787402,0.9397769231215412
8,0.032433070866141736,0.9309837033679431
9,0.03636220472440945,0.9220771613821616
10,0.040291338582677166,0.9130598920411104
11,0.04422047244094489,0.9039347623232247
12,0.048149606299212604,0.8947048925780771
13,0.05207874015748032,0.8853736362973057
14,0.05600787401574804,0.87594455856691
15,0.059937007874015756,0.8664214135622816
16,0.06386614173228347,0.8568081215114288
17,0.0677952755905512,0.8471087455553661
18,0.0717244094488189,0.8373274689053762
19,0.07565354330708662,0.8274685726489416
20,0.07958267716535433,0.8175364144977538
21,0.08351181102362205,0.807535408710089
22,0.08744094488188978,0.7974700073591284
23,0.09137007874015748,0.7873446830623452
24,0.0952992125984252,0.7771639132363857
25,0.09922834645669293,0.7669321658987271
26,0.10315748031496064,0.7566538870010768
27,0.10708661417322836,0.7463334892512035
28,0.11101574803149608,0.7359753423578248
29,0.11494488188976379,0.7255837646177381
30,0.11887401574803151,0.7151630157538416
31,0.12280314960629922,0.7047172909069603
32,0.12673228346456694,0.694250715681824
33,0.13066141732283465,0.6837673421481923
34,0.13459055118110239,0.6732711457008936
35,0.1385196850393701,0.6627660226860256
36,0.1424488188976378,0.652255788707012
37,0.14637795275590554,0.6417441775289608
38,0.15030708661417325,0.6312348405067283
39,0.15423622047244095,0.620731346468316
40,0.15816535433070866,0.6102371819915918
41,0.1620944881889764,0.5997557520183358
42,0.1660236220472441,0.5892903807555815
43,0.16995275590551182,0.5788443128195425
44,0.17388188976377955,0.5684207145824346
45,0.17781102362204726,0.5580226756871848
46,0.18174015748031497,0.5476532106993889
47,0.1856692913385827,0.5373152608698493
48,0.1895984251968504,0.5270116959846682
49,0.19352755905511812,0.5167453162830781
50,0.19745669291338586,0.5065188544256605
51,0.20138582677165356,0.4963349774976198
52,0.20531496062992127,0.4861962890333685
53,0.209244094488189,0.4761053310504059
54,0.21317322834645672,0.46606458608303225
55,0.21710236220472443,0.4560764792090041
56,0.22103149606299216,0.44614338006630305
57,0.22496062992125987,0.4362676048590132
58,0.22888976377952758,0.42645141835174444
59,0.23281889763779529,0.4166970358490549
60,0.23674803149606302,0.4070066251510761
61,0.24067716535433073,0.3973823084719282
62,0.24460629921259844,0.3878261643075194
63,0.24853543307086617,0.3783402292474799
64,0.2524645669291339,0.368926499742146
65,0.2563937007874016,0.3595869338541078
66,0.2603228346456693,0.3503233191419766
67,0.264251968503937,0.3411378097839766
68,0.26818110236220477,0.3320321264591124
69,0.2721102362204725,0.3230080917768096
70,0.2760393700787402,0.3140674987148264
71,0.2799685039370079,0.30521224552628323
72,0.2838976377952756,0.2964438065149266
73,0.2878267716535433,0.28776402864324596
74,0.2917559055118111,0.27917460202338823
75,0.2956850393700788,0.2706771943236256
76,0.2996141732283465,0.2622734530318267
77,0.3035433070866142,0.2539650083635792
78,0.3074724409448819,0.24575347637763587
79,0.3114015748031496,0.23764046147401247
80,0.3153307086614173,0.22962755737043453
81,0.3192598425196851,0.22171621332492508
82,0.3231889763779528,0.21390823839181833
83,0.3271181102362205,0.20620506801422897
84,0.3310472440944882,0.19860825427411924
85,0.3349763779527559,0.19111934502935105
86,0.33890551181102363,0.18373988585735065
87,0.3428346456692914,0.17647142207405614
88,0.3467637795275591,0.16931550084560307
89,0.3506929133858268,0.16227367341398236
90,0.3546220472440945,0.15534749744843965
91,0.3585511811023622,0.14853853951399026
92,0.36248031496062993,0.14184834628667498
93,0.3664094488188977,0.13527857207584404
94,0.3703385826771654,0.1288307958784435
95,0.3742677165354331,0.1225066479722336
96,0.3781968503937008,0.11630781657016191
97,0.38212598425196853,0.11023591797903118
98,0.38605511811023624,0.10429269937026989
99,0.38998425196850395,0.09847991057340517
100,0.3939133858267717,0.09279934425406748
101,0.3978425196850394,0.08725281023250138
102,0.40177165354330713,0.08184227346294652
103,0.40570078740157484,0.07656965539066118
104,0.40962992125984254,0.07143698284529448
105,0.41355905511811025,0.0664463618262371
106,0.417488188976378,0.06159998832154123
107,0.4214173228346457,0.056900191474392
108,0.42534645669291343,0.05234928612957494
109,0.42927559055118114,0.04794993177735008
110,0.43320472440944885,0.04370479407588695
111,0.43713385826771656,0.03961676793315538
112,0.4410629921259843,0.03568892584538071
113,0.44499212598425203,0.031924605582033284
114,0.44892125984251974,0.02832745975123032
115,0.45285039370078745,0.024901455822125107
116,0.45677952755905515,0.021650991952827364
117,0.46070866141732286,0.01858099286682559
118,0.46463779527559057,0.01569702482684315
119,0.46856692913385833,0.01300548833511161
120,0.47249606299212604,0.010513854428598327
121,0.47642519685039375,0.008231080472695579
122,0.48035433070866146,0.006168177323016126
123,0.48428346456692917,0.0043392325067624585
124,0.4882125984251969,0.002763276864775309
125,0.49214173228346464,0.001468321886082618
126,0.49607086614173235,0.0005025186129392088
127,0.5,1.1086037679812908e-08
